orient,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,polygon.started,polygon_2.started,polygon.stopped,polygon_2.stopped,grating.started,key_resp.started,grating.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,tilt,participant,session,date,expName,psychopyVersion,frameRate,
0,37,0,74,0,205.4777981999796,206.47779239999363,206.47779239999363,206.9781163999578,206.9781163999578,207.27777669997886,207.27777669997886,down,1,0.3480946999625303,None,-5,maniii,001,2023-11-28_13h18.14.200,Final_Project,2023.1.3,60.09972950189635,
45,37,1,75,1,207.6447120999801,208.64469119999558,208.64469119999558,209.14486249996116,209.14486249996116,209.44462229998317,209.44462229998317,down,1,0.21947839995846152,None,-2,maniii,001,2023-11-28_13h18.14.200,Final_Project,2023.1.3,60.09972950189635,
0,38,0,76,0,209.6949574999744,210.69464179995703,210.69464179995703,211.1945354999625,211.1945354999625,211.49472259997856,211.49472259997856,up,1,0.7805775000015274,None,0,maniii,001,2023-11-28_13h18.14.200,Final_Project,2023.1.3,60.09972950189635,
45,38,1,77,1,212.29477420001058,213.29485060001025,213.29485060001025,213.79490469995653,213.79490469995653,214.09475649998058,214.09475649998058,up,0,0.2515177000313997,None,-4,maniii,001,2023-11-28_13h18.14.200,Final_Project,2023.1.3,60.09972950189635,
0,39,0,78,0,214.36130970000522,215.36149529996328,215.36149529996328,215.86146839999128,215.86146839999128,216.16132069996092,216.16132069996092,up,1,0.8215558000374585,None,0,maniii,001,2023-11-28_13h18.14.200,Final_Project,2023.1.3,60.09972950189635,
45,39,1,79,1,217.01137469999958,218.01109009998618,218.01109009998618,218.5114322999725,218.5114322999725,218.81132649997016,218.81132649997016,up,0,0.3126087000127882,None,-2,maniii,001,2023-11-28_13h18.14.200,Final_Project,2023.1.3,60.09972950189635,
45,40,0,80,1,219.1446389000048,220.14474239997799,220.14474239997799,220.64480869995896,220.64480869995896,220.9445973999682,220.9445973999682,down,1,0.45482510002329946,None,1,maniii,001,2023-11-28_13h18.14.200,Final_Project,2023.1.3,60.09972950189635,
0,40,1,81,0,221.42809559998568,222.4280041999882,222.4280041999882,222.92808220000006,222.92808220000006,223.22802459995728,223.22802459995728,up,1,0.30136089998995885,None,0,maniii,001,2023-11-28_13h18.14.200,Final_Project,2023.1.3,60.09972950189635,
0,41,0,82,0,223.56137849995866,224.56149349996122,224.56149349996122,225.06164939998416,225.06164939998416,225.36136749997968,225.36136749997968,up,1,0.4566777999862097,None,0,maniii,001,2023-11-28_13h18.14.200,Final_Project,2023.1.3,60.09972950189635,
45,41,1,83,1,225.84429869998712,226.84471179998945,226.84471179998945,227.34508229995845,227.34508229995845,227.64470129995607,227.64470129995607,up,1,0.2781865000142716,None,0,maniii,001,2023-11-28_13h18.14.200,Final_Project,2023.1.3,60.09972950189635,
45,42,0,84,1,227.9445823999704,228.94477649999317,228.94477649999317,229.4447890999727,229.4447890999727,229.7446895999601,229.7446895999601,up,0,2.522078900015913,None,2,maniii,001,2023-11-28_13h18.14.200,Final_Project,2023.1.3,60.09972950189635,
0,42,1,85,0,232.29472249996616,233.2947445999598,233.2947445999598,233.7951127999695,233.7951127999695,234.0947293000063,234.0947293000063,up,0,0.3850790000287816,None,1,maniii,001,2023-11-28_13h18.14.200,Final_Project,2023.1.3,60.09972950189635,
45,43,0,86,1,234.51155609998386,235.51139439997496,235.51139439997496,236.01166719995672,236.01166719995672,236.31158270000014,236.31158270000014,down,1,0.24873039999511093,None,3,maniii,001,2023-11-28_13h18.14.200,Final_Project,2023.1.3,60.09972950189635,
0,43,1,87,0,236.5779821999604,237.57782840001164,237.57782840001164,238.07809789996827,238.07809789996827,238.37791589996777,238.37791589996777,down,0,0.26870930002769455,None,0,maniii,001,2023-11-28_13h18.14.200,Final_Project,2023.1.3,60.09972950189635,
